,song,placement,date,year,Percent Whole,hover
392,Savor,0.47368421052631576,13-11-1990,1990,47.37,47.37% into Show
393,Savor,0.5263157894736842,17-11-1990,1990,52.63,52.63% into Show
394,Savor,0.42105263157894735,18-11-1990,1990,42.11,42.11% into Show
395,Savor,0.4444444444444444,20-11-1990,1990,44.44,44.44% into Show
396,Savor,0.5,21-11-1990,1990,50.0,50.0% into Show
397,Savor,0.625,19-01-1991,1991,62.5,62.5% into Show
398,Savor,0.23076923076923078,24-01-1991,1991,23.08,23.08% into Show
399,Savor,0.4444444444444444,30-04-1991,1991,44.44,44.44% into Show
400,Savor,0.4444444444444444,01-05-1991,1991,44.44,44.44% into Show
401,Savor,0.45,10-05-1991,1991,45.0,45.0% into Show
402,Savor,0.47368421052631576,11-05-1991,1991,47.37,47.37% into Show
403,Savor,0.5625,15-05-1991,1991,56.25,56.25% into Show
404,Savor,0.5,17-05-1991,1991,50.0,50.0% into Show
405,Savor,0.5333333333333333,18-05-1991,1991,53.33,53.33% into Show
406,Savor,0.4117647058823529,19-05-1991,1991,41.18,41.18% into Show
407,Savor,0.4444444444444444,21-05-1991,1991,44.44,44.44% into Show
408,Savor,0.4444444444444444,22-05-1991,1991,44.44,44.44% into Show
409,Savor,0.42105263157894735,25-05-1991,1991,42.11,42.11% into Show
410,Savor,0.4444444444444444,26-05-1991,1991,44.44,44.44% into Show
411,Savor,0.42857142857142855,16-06-1991,1991,42.86,42.86% into Show
412,Savor,0.5,20-06-1991,1991,50.0,50.0% into Show
413,Savor,0.47058823529411764,21-06-1991,1991,47.06,47.06% into Show
414,Savor,0.4117647058823529,22-06-1991,1991,41.18,41.18% into Show
415,Savor,0.36363636363636365,25-06-1991,1991,36.36,36.36% into Show
416,Savor,0.36363636363636365,26-06-1991,1991,36.36,36.36% into Show
417,Savor,0.42105263157894735,07-07-1991,1991,42.11,42.11% into Show
418,Savor,0.46153846153846156,09-07-1991,1991,46.15,46.15% into Show
419,Savor,0.47368421052631576,10-07-1991,1991,47.37,47.37% into Show
420,Savor,0.47368421052631576,12-07-1991,1991,47.37,47.37% into Show
421,Savor,0.5454545454545454,13-07-1991,1991,54.55,54.55% into Show
422,Savor,0.3888888888888889,14-07-1991,1991,38.89,38.89% into Show
423,Savor,0.4090909090909091,15-07-1991,1991,40.91,40.91% into Show
424,Savor,0.45,17-07-1991,1991,45.0,45.0% into Show
425,Savor,0.4444444444444444,19-07-1991,1991,44.44,44.44% into Show
426,Savor,0.42857142857142855,20-07-1991,1991,42.86,42.86% into Show
427,Savor,0.42857142857142855,21-07-1991,1991,42.86,42.86% into Show
428,Savor,0.4117647058823529,23-07-1991,1991,41.18,41.18% into Show
429,Savor,0.6153846153846154,24-07-1991,1991,61.54,61.54% into Show
430,Savor,0.42105263157894735,25-07-1991,1991,42.11,42.11% into Show
431,Savor,0.4,27-07-1991,1991,40.0,40.0% into Show
432,Savor,0.4,30-08-1991,1991,40.0,40.0% into Show
433,Savor,0.6190476190476191,31-08-1991,1991,61.9,61.9% into Show
434,Savor,0.4,01-09-1991,1991,40.0,40.0% into Show
435,Savor,0.43478260869565216,02-09-1991,1991,43.48,43.48% into Show
436,Savor,0.3333333333333333,04-09-1991,1991,33.33,33.33% into Show
437,Savor,0.5625,07-09-1991,1991,56.25,56.25% into Show
438,Savor,0.36363636363636365,08-09-1991,1991,36.36,36.36% into Show
439,Savor,0.5333333333333333,27-09-1991,1991,53.33,53.33% into Show
440,Savor,0.7142857142857143,28-09-1991,1991,71.43,71.43% into Show
441,Savor,0.42105263157894735,01-10-1991,1991,42.11,42.11% into Show
442,Savor,0.4,04-10-1991,1991,40.0,40.0% into Show
443,Savor,0.4444444444444444,06-10-1991,1991,44.44,44.44% into Show
444,Savor,0.5555555555555556,03-11-1991,1991,55.56,55.56% into Show
445,Savor,0.4,10-03-1992,1992,40.0,40.0% into Show
446,Savor,0.5,11-03-1992,1992,50.0,50.0% into Show
447,Savor,0.47058823529411764,13-03-1992,1992,47.06,47.06% into Show
448,Savor,0.5,14-03-1992,1992,50.0,50.0% into Show
449,Savor,0.6666666666666666,15-03-1992,1992,66.67,66.67% into Show
450,Savor,0.4,17-03-1992,1992,40.0,40.0% into Show
451,Savor,0.42857142857142855,18-03-1992,1992,42.86,42.86% into Show
452,Savor,0.3684210526315789,19-03-1992,1992,36.84,36.84% into Show
453,Savor,0.4,21-03-1992,1992,40.0,40.0% into Show
454,Savor,0.38095238095238093,22-03-1992,1992,38.1,38.1% into Show
455,Savor,0.47619047619047616,22-04-1992,1992,47.62,47.62% into Show
456,Savor,0.3684210526315789,24-04-1992,1992,36.84,36.84% into Show
457,Savor,0.3684210526315789,25-04-1992,1992,36.84,36.84% into Show
458,Savor,0.5882352941176471,26-04-1992,1992,58.82,58.82% into Show
459,Savor,0.4,27-04-1992,1992,40.0,40.0% into Show
460,Savor,0.45,29-04-1992,1992,45.0,45.0% into Show
461,Savor,0.3333333333333333,30-04-1992,1992,33.33,33.33% into Show
462,Savor,0.38095238095238093,02-05-1992,1992,38.1,38.1% into Show
463,Savor,0.4,05-05-1992,1992,40.0,40.0% into Show
464,Savor,0.4117647058823529,07-05-1992,1992,41.18,41.18% into Show
465,Savor,0.3157894736842105,08-05-1992,1992,31.58,31.58% into Show
466,Savor,0.6111111111111112,09-05-1992,1992,61.11,61.11% into Show
467,Savor,0.5555555555555556,11-05-1992,1992,55.56,55.56% into Show
468,Savor,0.35294117647058826,12-05-1992,1992,35.29,35.29% into Show
469,Savor,0.4583333333333333,15-05-1992,1992,45.83,45.83% into Show
470,Savor,0.3684210526315789,23-05-1992,1992,36.84,36.84% into Show
471,Savor,0.36363636363636365,14-06-1992,1992,36.36,36.36% into Show
472,Savor,0.36363636363636365,17-06-1992,1992,36.36,36.36% into Show
473,Savor,0.3684210526315789,18-06-1992,1992,36.84,36.84% into Show
474,Savor,0.29411764705882354,20-06-1992,1992,29.41,29.41% into Show
475,Savor,0.47368421052631576,22-06-1992,1992,47.37,47.37% into Show
476,Savor,0.30434782608695654,23-06-1992,1992,30.43,30.43% into Show
477,Savor,0.3684210526315789,25-06-1992,1992,36.84,36.84% into Show
478,Savor,0.38095238095238093,26-06-1992,1992,38.1,38.1% into Show
479,Savor,0.3,27-06-1992,1992,30.0,30.0% into Show
480,Savor,0.4666666666666667,15-07-1992,1992,46.67,46.67% into Show
481,Savor,0.2857142857142857,17-07-1992,1992,28.57,28.57% into Show
482,Savor,0.42857142857142855,18-07-1992,1992,42.86,42.86% into Show
483,Savor,0.375,19-07-1992,1992,37.5,37.5% into Show
484,Savor,0.29411764705882354,21-07-1992,1992,29.41,29.41% into Show
485,Savor,0.5,22-07-1992,1992,50.0,50.0% into Show
486,Savor,0.2777777777777778,24-07-1992,1992,27.78,27.78% into Show
487,Savor,0.42857142857142855,25-07-1992,1992,42.86,42.86% into Show
488,Savor,0.5,26-07-1992,1992,50.0,50.0% into Show
489,Savor,0.4444444444444444,27-07-1992,1992,44.44,44.44% into Show
490,Savor,0.375,28-07-1992,1992,37.5,37.5% into Show
491,Savor,0.3684210526315789,31-07-1992,1992,36.84,36.84% into Show
492,Savor,0.4444444444444444,01-08-1992,1992,44.44,44.44% into Show
493,Savor,0.3888888888888889,02-08-1992,1992,38.89,38.89% into Show
494,Savor,0.55,13-08-1992,1992,55.0,55.0% into Show
495,Savor,0.5263157894736842,14-08-1992,1992,52.63,52.63% into Show
496,Savor,0.47619047619047616,15-08-1992,1992,47.62,47.62% into Show
497,Savor,0.375,16-08-1992,1992,37.5,37.5% into Show
498,Savor,0.5454545454545454,18-08-1992,1992,54.55,54.55% into Show
499,Savor,0.3888888888888889,19-08-1992,1992,38.89,38.89% into Show
500,Savor,0.47368421052631576,20-08-1992,1992,47.37,47.37% into Show
501,Savor,0.5,22-08-1992,1992,50.0,50.0% into Show
502,Savor,0.47058823529411764,23-08-1992,1992,47.06,47.06% into Show
503,Savor,0.4,24-08-1992,1992,40.0,40.0% into Show
504,Savor,0.4444444444444444,25-08-1992,1992,44.44,44.44% into Show
505,Savor,0.5,27-08-1992,1992,50.0,50.0% into Show
506,Savor,0.3684210526315789,28-08-1992,1992,36.84,36.84% into Show
507,Savor,0.45,29-08-1992,1992,45.0,45.0% into Show
508,Savor,0.6842105263157895,30-08-1992,1992,68.42,68.42% into Show
509,Savor,0.45,17-10-1992,1992,45.0,45.0% into Show
510,Savor,0.42105263157894735,18-10-1992,1992,42.11,42.11% into Show
511,Savor,0.42857142857142855,20-10-1992,1992,42.86,42.86% into Show
512,Savor,0.55,21-10-1992,1992,55.0,55.0% into Show
513,Savor,0.4444444444444444,23-10-1992,1992,44.44,44.44% into Show
514,Savor,0.35714285714285715,24-10-1992,1992,35.71,35.71% into Show
515,Savor,0.5384615384615384,27-10-1992,1992,53.85,53.85% into Show
516,Savor,0.6875,29-10-1992,1992,68.75,68.75% into Show
517,Savor,0.7857142857142857,30-10-1992,1992,78.57,78.57% into Show
518,Savor,0.5882352941176471,31-10-1992,1992,58.82,58.82% into Show
519,Savor,0.5625,01-11-1992,1992,56.25,56.25% into Show
520,Savor,0.6,03-11-1992,1992,60.0,60.0% into Show
521,Savor,0.6666666666666666,05-11-1992,1992,66.67,66.67% into Show
522,Savor,0.6111111111111112,06-11-1992,1992,61.11,61.11% into Show
523,Savor,0.75,07-11-1992,1992,75.0,75.0% into Show
524,Savor,0.6842105263157895,08-11-1992,1992,68.42,68.42% into Show
525,Savor,0.47368421052631576,04-12-1992,1992,47.37,47.37% into Show
526,Savor,0.38095238095238093,17-03-1993,1993,38.1,38.1% into Show
527,Savor,0.5625,21-03-1993,1993,56.25,56.25% into Show
528,Savor,0.42857142857142855,01-05-1993,1993,42.86,42.86% into Show
529,Savor,0.5833333333333334,02-05-1993,1993,58.33,58.33% into Show
530,Savor,0.34782608695652173,22-05-1993,1993,34.78,34.78% into Show
531,Savor,0.36363636363636365,23-05-1993,1993,36.36,36.36% into Show
532,Savor,0.5882352941176471,26-05-1993,1993,58.82,58.82% into Show
533,Savor,0.42857142857142855,29-05-1993,1993,42.86,42.86% into Show
534,Savor,0.5263157894736842,01-07-1993,1993,52.63,52.63% into Show
535,Savor,0.5625,03-07-1993,1993,56.25,56.25% into Show
536,Savor,0.5714285714285714,07-07-1993,1993,57.14,57.14% into Show
537,Savor,0.5,09-07-1993,1993,50.0,50.0% into Show
538,Savor,0.375,10-07-1993,1993,37.5,37.5% into Show
539,Savor,0.5,11-07-1993,1993,50.0,50.0% into Show
540,Savor,0.45,12-07-1993,1993,45.0,45.0% into Show
541,Savor,0.5,14-07-1993,1993,50.0,50.0% into Show
542,Savor,0.5263157894736842,16-07-1993,1993,52.63,52.63% into Show
543,Savor,0.5,17-07-1993,1993,50.0,50.0% into Show
544,Savor,0.5789473684210527,18-07-1993,1993,57.89,57.89% into Show
545,Savor,0.5263157894736842,20-07-1993,1993,52.63,52.63% into Show
546,Savor,0.5882352941176471,21-07-1993,1993,58.82,58.82% into Show
547,Savor,0.5789473684210527,23-07-1993,1993,57.89,57.89% into Show
548,Savor,0.5,21-08-1993,1993,50.0,50.0% into Show
549,Savor,0.5625,25-08-1993,1993,56.25,56.25% into Show
550,Savor,0.6111111111111112,27-08-1993,1993,61.11,61.11% into Show
551,Savor,0.6470588235294118,28-08-1993,1993,64.71,64.71% into Show
552,Savor,0.5833333333333334,29-08-1993,1993,58.33,58.33% into Show
553,Savor,0.5714285714285714,02-09-1993,1993,57.14,57.14% into Show
554,Savor,0.625,03-09-1993,1993,62.5,62.5% into Show
555,Savor,0.7142857142857143,04-09-1993,1993,71.43,71.43% into Show
556,Savor,0.6923076923076923,08-09-1993,1993,69.23,69.23% into Show
557,Savor,0.5625,09-09-1993,1993,56.25,56.25% into Show
558,Savor,0.6,10-09-1993,1993,60.0,60.0% into Show
559,Savor,0.6666666666666666,12-09-1993,1993,66.67,66.67% into Show
560,Savor,0.7692307692307693,14-09-1993,1993,76.92,76.92% into Show
561,Savor,0.5,21-09-1993,1993,50.0,50.0% into Show
562,Savor,0.6153846153846154,22-09-1993,1993,61.54,61.54% into Show
563,Savor,0.75,23-09-1993,1993,75.0,75.0% into Show
564,Savor,0.6428571428571429,01-10-1993,1993,64.29,64.29% into Show
565,Savor,0.5,03-10-1993,1993,50.0,50.0% into Show
566,Savor,0.6923076923076923,05-10-1993,1993,69.23,69.23% into Show
567,Savor,0.5294117647058824,07-10-1993,1993,52.94,52.94% into Show
568,Savor,0.4666666666666667,09-10-1993,1993,46.67,46.67% into Show
569,Savor,0.43478260869565216,15-10-1993,1993,43.48,43.48% into Show
570,Savor,0.46153846153846156,07-04-1994,1994,46.15,46.15% into Show
571,Savor,0.5625,20-04-1994,1994,56.25,56.25% into Show
572,Savor,0.5,22-04-1994,1994,50.0,50.0% into Show
573,Savor,0.5714285714285714,24-04-1994,1994,57.14,57.14% into Show
574,Savor,0.5714285714285714,25-04-1994,1994,57.14,57.14% into Show
575,Savor,0.5333333333333333,30-04-1994,1994,53.33,53.33% into Show
576,Savor,0.47058823529411764,02-06-1994,1994,47.06,47.06% into Show
577,Savor,0.6666666666666666,03-06-1994,1994,66.67,66.67% into Show
578,Savor,0.47368421052631576,04-06-1994,1994,47.37,47.37% into Show
579,Savor,0.38095238095238093,06-06-1994,1994,38.1,38.1% into Show
580,Savor,0.2777777777777778,12-06-1994,1994,27.78,27.78% into Show
581,Savor,0.4444444444444444,01-07-1994,1994,44.44,44.44% into Show
582,Savor,0.47058823529411764,03-07-1994,1994,47.06,47.06% into Show
583,Savor,0.6666666666666666,10-07-1994,1994,66.67,66.67% into Show
584,Savor,0.5333333333333333,12-07-1994,1994,53.33,53.33% into Show
585,Savor,0.8333333333333334,13-07-1994,1994,83.33,83.33% into Show
586,Savor,0.75,14-07-1994,1994,75.0,75.0% into Show
587,Savor,0.7368421052631579,15-07-1994,1994,73.68,73.68% into Show
588,Savor,0.75,17-07-1994,1994,75.0,75.0% into Show
589,Savor,0.8125,18-07-1994,1994,81.25,81.25% into Show
590,Savor,0.7142857142857143,19-07-1994,1994,71.43,71.43% into Show
591,Savor,0.7619047619047619,11-08-1994,1994,76.19,76.19% into Show
592,Savor,0.6875,14-08-1994,1994,68.75,68.75% into Show
593,Savor,0.7272727272727273,17-08-1994,1994,72.73,72.73% into Show
594,Savor,0.6,19-08-1994,1994,60.0,60.0% into Show
595,Savor,0.6666666666666666,20-08-1994,1994,66.67,66.67% into Show
596,Savor,0.7894736842105263,17-09-1994,1994,78.95,78.95% into Show
597,Savor,0.75,18-09-1994,1994,75.0,75.0% into Show
598,Savor,0.8,26-09-1994,1994,80.0,80.0% into Show
599,Savor,0.9411764705882353,28-09-1994,1994,94.12,94.12% into Show
600,Savor,0.7727272727272727,29-09-1994,1994,77.27,77.27% into Show
601,Savor,0.7,01-10-1994,1994,70.0,70.0% into Show
602,Savor,0.8,03-10-1994,1994,80.0,80.0% into Show
603,Savor,0.7,04-10-1994,1994,70.0,70.0% into Show
604,Savor,0.7777777777777778,05-10-1994,1994,77.78,77.78% into Show
605,Savor,0.5238095238095238,07-10-1994,1994,52.38,52.38% into Show
606,Savor,0.7142857142857143,09-10-1994,1994,71.43,71.43% into Show
607,Savor,0.7368421052631579,10-10-1994,1994,73.68,73.68% into Show
608,Savor,0.7222222222222222,11-10-1994,1994,72.22,72.22% into Show
609,Savor,0.7647058823529411,12-10-1994,1994,76.47,76.47% into Show
610,Savor,0.6190476190476191,14-10-1994,1994,61.9,61.9% into Show
611,Savor,0.7368421052631579,15-10-1994,1994,73.68,73.68% into Show
612,Savor,0.7058823529411765,16-10-1994,1994,70.59,70.59% into Show
613,Savor,0.8461538461538461,18-10-1994,1994,84.62,84.62% into Show
614,Savor,0.6842105263157895,19-10-1994,1994,68.42,68.42% into Show
615,Savor,0.8125,21-10-1994,1994,81.25,81.25% into Show
616,Savor,0.8235294117647058,22-10-1994,1994,82.35,82.35% into Show
617,Savor,0.7368421052631579,24-10-1994,1994,73.68,73.68% into Show
618,Savor,0.7222222222222222,17-11-1994,1994,72.22,72.22% into Show
619,Savor,0.75,04-02-1995,1995,75.0,75.0% into Show
620,Savor,0.9,17-05-1995,1995,90.0,90.0% into Show
621,Savor,0.9047619047619048,18-05-1995,1995,90.48,90.48% into Show
622,Savor,0.8421052631578947,26-05-1995,1995,84.21,84.21% into Show
623,Savor,0.8421052631578947,27-05-1995,1995,84.21,84.21% into Show
624,Savor,0.8333333333333334,28-05-1995,1995,83.33,83.33% into Show
625,Savor,0.8333333333333334,29-05-1995,1995,83.33,83.33% into Show
626,Savor,0.8421052631578947,01-06-1995,1995,84.21,84.21% into Show
627,Savor,0.85,02-06-1995,1995,85.0,85.0% into Show
628,Savor,0.8571428571428571,03-06-1995,1995,85.71,85.71% into Show
629,Savor,0.85,06-06-1995,1995,85.0,85.0% into Show
630,Savor,0.8421052631578947,07-06-1995,1995,84.21,84.21% into Show
631,Savor,0.85,08-06-1995,1995,85.0,85.0% into Show
632,Savor,0.8333333333333334,09-06-1995,1995,83.33,83.33% into Show
633,Savor,0.9473684210526315,11-06-1995,1995,94.74,94.74% into Show
634,Savor,0.8235294117647058,13-06-1995,1995,82.35,82.35% into Show
635,Savor,0.8333333333333334,14-06-1995,1995,83.33,83.33% into Show
636,Savor,0.8421052631578947,16-06-1995,1995,84.21,84.21% into Show
637,Savor,0.8235294117647058,17-06-1995,1995,82.35,82.35% into Show
638,Savor,0.8421052631578947,18-06-1995,1995,84.21,84.21% into Show
639,Savor,0.6666666666666666,21-07-1995,1995,66.67,66.67% into Show
640,Savor,0.9230769230769231,31-07-1995,1995,92.31,92.31% into Show
641,Savor,0.9230769230769231,01-08-1995,1995,92.31,92.31% into Show
642,Savor,0.9166666666666666,02-08-1995,1995,91.67,91.67% into Show
643,Savor,0.9166666666666666,04-08-1995,1995,91.67,91.67% into Show
644,Savor,0.9090909090909091,05-08-1995,1995,90.91,90.91% into Show
645,Savor,0.7857142857142857,06-08-1995,1995,78.57,78.57% into Show
646,Savor,0.9285714285714286,08-08-1995,1995,92.86,92.86% into Show
647,Savor,0.9166666666666666,12-08-1995,1995,91.67,91.67% into Show
648,Savor,0.9166666666666666,13-08-1995,1995,91.67,91.67% into Show
649,Savor,0.9166666666666666,15-08-1995,1995,91.67,91.67% into Show
650,Savor,0.9285714285714286,16-08-1995,1995,92.86,92.86% into Show
651,Savor,0.9166666666666666,17-08-1995,1995,91.67,91.67% into Show
652,Savor,0.9230769230769231,18-08-1995,1995,92.31,92.31% into Show
653,Savor,0.8571428571428571,20-08-1995,1995,85.71,85.71% into Show
654,Savor,0.9166666666666666,22-08-1995,1995,91.67,91.67% into Show
655,Savor,0.8571428571428571,23-08-1995,1995,85.71,85.71% into Show
656,Savor,0.8571428571428571,24-08-1995,1995,85.71,85.71% into Show
657,Savor,0.9166666666666666,26-08-1995,1995,91.67,91.67% into Show
658,Savor,0.8461538461538461,27-08-1995,1995,84.62,84.62% into Show
659,Savor,0.9230769230769231,28-08-1995,1995,92.31,92.31% into Show
660,Savor,0.9166666666666666,30-08-1995,1995,91.67,91.67% into Show
661,Savor,0.9230769230769231,02-09-1995,1995,92.31,92.31% into Show
662,Savor,0.9230769230769231,03-09-1995,1995,92.31,92.31% into Show
663,Savor,0.7857142857142857,04-09-1995,1995,78.57,78.57% into Show
664,Savor,0.9090909090909091,15-09-1995,1995,90.91,90.91% into Show
665,Savor,0.8571428571428571,16-09-1995,1995,85.71,85.71% into Show
666,Savor,0.8571428571428571,17-09-1995,1995,85.71,85.71% into Show
667,Savor,0.9230769230769231,19-09-1995,1995,92.31,92.31% into Show
668,Savor,0.9285714285714286,20-09-1995,1995,92.86,92.86% into Show
669,Savor,0.9230769230769231,22-09-1995,1995,92.31,92.31% into Show
670,Savor,0.9285714285714286,23-09-1995,1995,92.86,92.86% into Show
671,Savor,0.9166666666666666,24-09-1995,1995,91.67,91.67% into Show
672,Savor,0.9230769230769231,25-09-1995,1995,92.31,92.31% into Show
673,Savor,0.9230769230769231,28-09-1995,1995,92.31,92.31% into Show
674,Savor,0.9230769230769231,29-09-1995,1995,92.31,92.31% into Show
675,Savor,0.9166666666666666,30-09-1995,1995,91.67,91.67% into Show
676,Savor,0.9166666666666666,02-10-1995,1995,91.67,91.67% into Show
677,Savor,0.9166666666666666,03-10-1995,1995,91.67,91.67% into Show
678,Savor,0.9166666666666666,04-10-1995,1995,91.67,91.67% into Show
679,Savor,0.7857142857142857,06-10-1995,1995,78.57,78.57% into Show
680,Savor,0.9166666666666666,08-10-1995,1995,91.67,91.67% into Show
681,Savor,0.8125,30-12-1995,1995,81.25,81.25% into Show
682,Savor,0.7647058823529411,31-12-1995,1995,76.47,76.47% into Show
683,Savor,0.8235294117647058,04-01-1996,1996,82.35,82.35% into Show
684,Savor,0.8846153846153846,25-02-1996,1996,88.46,88.46% into Show
685,Savor,0.8333333333333334,13-03-1996,1996,83.33,83.33% into Show
686,Savor,0.75,15-03-1996,1996,75.0,75.0% into Show
687,Savor,0.9,18-03-1996,1996,90.0,90.0% into Show
688,Savor,0.9047619047619048,19-03-1996,1996,90.48,90.48% into Show
689,Savor,0.8333333333333334,20-03-1996,1996,83.33,83.33% into Show
690,Savor,0.8823529411764706,21-03-1996,1996,88.24,88.24% into Show
691,Savor,0.8,23-03-1996,1996,80.0,80.0% into Show
692,Savor,0.8823529411764706,24-03-1996,1996,88.24,88.24% into Show
693,Savor,0.875,25-04-1996,1996,87.5,87.5% into Show
694,Savor,0.8461538461538461,26-04-1996,1996,84.62,84.62% into Show
695,Savor,0.9230769230769231,28-04-1996,1996,92.31,92.31% into Show
696,Savor,0.8947368421052632,30-04-1996,1996,89.47,89.47% into Show
697,Savor,0.9285714285714286,02-05-1996,1996,92.86,92.86% into Show
698,Savor,0.8421052631578947,07-05-1996,1996,84.21,84.21% into Show
699,Savor,0.85,09-05-1996,1996,85.0,85.0% into Show
700,Savor,0.8571428571428571,11-05-1996,1996,85.71,85.71% into Show
701,Savor,0.8571428571428571,12-05-1996,1996,85.71,85.71% into Show
702,Savor,0.6470588235294118,14-05-1996,1996,64.71,64.71% into Show
703,Savor,0.8,16-05-1996,1996,80.0,80.0% into Show
704,Savor,0.85,18-05-1996,1996,85.0,85.0% into Show
705,Savor,0.8181818181818182,20-05-1996,1996,81.82,81.82% into Show
706,Savor,0.6190476190476191,22-05-1996,1996,61.9,61.9% into Show
707,Savor,0.8695652173913043,24-05-1996,1996,86.96,86.96% into Show
708,Savor,0.9,24-06-1996,1996,90.0,90.0% into Show
